MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
CLPRP,RI,2019,0,Rhode Island,10.36524019,17,8838243
COPRK,RI,2019,0,Rhode Island,10.36524019,17,8838243
EMFDB,RI,2019,0,Rhode Island,10.36524019,17,8838243
ENPRP,RI,2019,0,Rhode Island,10.36524019,17,8838243
GETCB,RI,2019,57,Rhode Island,10.36524019,17,8838243
HYTCB,RI,2019,32,Rhode Island,10.36524019,17,8838243
NCPRB,RI,2019,4057,Rhode Island,10.36524019,17,8838243
NGMPB,RI,2019,0,Rhode Island,10.36524019,17,8838243
NGMPK,RI,2019,0,Rhode Island,10.36524019,17,8838243
NGMPP,RI,2019,0,Rhode Island,10.36524019,17,8838243
NUETB,RI,2019,0,Rhode Island,10.36524019,17,8838243
PAPRB,RI,2019,0,Rhode Island,10.36524019,17,8838243
PAPRP,RI,2019,0,Rhode Island,10.36524019,17,8838243
REPRB,RI,2019,8797,Rhode Island,10.36524019,17,8838243
SOTCB,RI,2019,2131,Rhode Island,10.36524019,17,8838243
TEPRB,RI,2019,8797,Rhode Island,10.36524019,17,8838243
TETCB,RI,2019,190581,Rhode Island,10.36524019,17,8838243
WDEXB,RI,2019,0,Rhode Island,10.36524019,17,8838243
WDPRB,RI,2019,2075,Rhode Island,10.36524019,17,8838243
WDTCB,RI,2019,2075,Rhode Island,10.36524019,17,8838243
WSTCB,RI,2019,2120,Rhode Island,10.36524019,17,8838243
WWPRB,RI,2019,4194,Rhode Island,10.36524019,17,8838243
WYTCB,RI,2019,1836,Rhode Island,10.36524019,17,8838243
BDFDB,SC,2019,0,South Carolina,69.44598066,49,53928982
BDPRP,SC,2019,0,South Carolina,69.44598066,49,53928982
BFFDB,SC,2019,0,South Carolina,69.44598066,49,53928982
BFPRP,SC,2019,0,South Carolina,69.44598066,49,53928982
CLPRB,SC,2019,0,South Carolina,69.44598066,49,53928982
CLPRK,SC,2019,0,South Carolina,69.44598066,49,53928982
CLPRP,SC,2019,0,South Carolina,69.44598066,49,53928982
COPRK,SC,2019,0,South Carolina,69.44598066,49,53928982
EMFDB,SC,2019,0,South Carolina,69.44598066,49,53928982
ENPRP,SC,2019,0,South Carolina,69.44598066,49,53928982
GETCB,SC,2019,648,South Carolina,69.44598066,49,53928982
HYTCB,SC,2019,26503,South Carolina,69.44598066,49,53928982
NCPRB,SC,2019,37758,South Carolina,69.44598066,49,53928982
NGMPB,SC,2019,0,South Carolina,69.44598066,49,53928982
NGMPK,SC,2019,0,South Carolina,69.44598066,49,53928982
NGMPP,SC,2019,0,South Carolina,69.44598066,49,53928982
NUETB,SC,2019,585828,South Carolina,69.44598066,49,53928982
PAPRB,SC,2019,0,South Carolina,69.44598066,49,53928982
PAPRP,SC,2019,0,South Carolina,69.44598066,49,53928982
REPRB,SC,2019,149844,South Carolina,69.44598066,49,53928982
SOTCB,SC,2019,10607,South Carolina,69.44598066,49,53928982
TEPRB,SC,2019,735672,South Carolina,69.44598066,49,53928982
TETCB,SC,2019,1640751,South Carolina,69.44598066,49,53928982
WDEXB,SC,2019,8179,South Carolina,69.44598066,49,53928982
WDPRB,SC,2019,107922,South Carolina,69.44598066,49,53928982
WDTCB,SC,2019,99742,South Carolina,69.44598066,49,53928982
WSTCB,SC,2019,4164,South Carolina,69.44598066,49,53928982
WWPRB,SC,2019,112086,South Carolina,69.44598066,49,53928982
WYTCB,SC,2019,0,South Carolina,69.44598066,49,53928982
BDFDB,SD,2019,0,South Dakota,15.97796876,21,538508
BDPRP,SD,2019,0,South Dakota,15.97796876,21,538508
BFFDB,SD,2019,164101,South Dakota,15.97796876,21,538508
BFPRP,SD,2019,28809,South Dakota,15.97796876,21,538508
CLPRB,SD,2019,0,South Dakota,15.97796876,21,538508
CLPRK,SD,2019,0,South Dakota,15.97796876,21,538508
CLPRP,SD,2019,0,South Dakota,15.97796876,21,538508
COPRK,SD,2019,5.698,South Dakota,15.97796876,21,538508
EMFDB,SD,2019,164101,South Dakota,15.97796876,21,538508
ENPRP,SD,2019,28809,South Dakota,15.97796876,21,538508
GETCB,SD,2019,1868,South Dakota,15.97796876,21,538508
HYTCB,SD,2019,70484,South Dakota,15.97796876,21,538508
NCPRB,SD,2019,97224,South Dakota,15.97796876,21,538508
NGMPB,SD,2019,450,South Dakota,15.97796876,21,538508
NGMPK,SD,2019,1.088,South Dakota,15.97796876,21,538508
NGMPP,SD,2019,414,South Dakota,15.97796876,21,538508
NUETB,SD,2019,0,South Dakota,15.97796876,21,538508
PAPRB,SD,2019,6644,South Dakota,15.97796876,21,538508
PAPRP,SD,2019,1166,South Dakota,15.97796876,21,538508
REPRB,SD,2019,264674,South Dakota,15.97796876,21,538508
SOTCB,SD,2019,33,South Dakota,15.97796876,21,538508
TEPRB,SD,2019,271768,South Dakota,15.97796876,21,538508
TETCB,SD,2019,405954,South Dakota,15.97796876,21,538508
WDEXB,SD,2019,0,South Dakota,15.97796876,21,538508
WDPRB,SD,2019,2807,South Dakota,15.97796876,21,538508
WDTCB,SD,2019,2807,South Dakota,15.97796876,21,538508
WSTCB,SD,2019,543,South Dakota,15.97796876,21,538508
WWPRB,SD,2019,3350,South Dakota,15.97796876,21,538508
WYTCB,SD,2019,24839,South Dakota,15.97796876,21,538508
BDFDB,TN,2019,4025,Tennessee,92.23669942,45,6964195
BDPRP,TN,2019,741,Tennessee,92.23669942,45,6964195
BFFDB,TN,2019,28391,Tennessee,92.23669942,45,6964195
BFPRP,TN,2019,5018,Tennessee,92.23669942,45,6964195
CLPRB,TN,2019,11341,Tennessee,92.23669942,45,6964195
CLPRK,TN,2019,26.016,Tennessee,92.23669942,45,6964195
CLPRP,TN,2019,436,Tennessee,92.23669942,45,6964195
COPRK,TN,2019,5.698,Tennessee,92.23669942,45,6964195
EMFDB,TN,2019,24366,Tennessee,92.23669942,45,6964195
ENPRP,TN,2019,4278,Tennessee,92.23669942,45,6964195
GETCB,TN,2019,213,Tennessee,92.23669942,45,6964195
HYTCB,TN,2019,90206,Tennessee,92.23669942,45,6964195
NCPRB,TN,2019,94526,Tennessee,92.23669942,45,6964195
NGMPB,TN,2019,3221,Tennessee,92.23669942,45,6964195
NGMPK,TN,2019,1.037,Tennessee,92.23669942,45,6964195
NGMPP,TN,2019,3107,Tennessee,92.23669942,45,6964195
NUETB,TN,2019,372992,Tennessee,92.23669942,45,6964195
PAPRB,TN,2019,1202,Tennessee,92.23669942,45,6964195
PAPRP,TN,2019,211,Tennessee,92.23669942,45,6964195
REPRB,TN,2019,181028,Tennessee,92.23669942,45,6964195
SOTCB,TN,2019,3769,Tennessee,92.23669942,45,6964195
TEPRB,TN,2019,569785,Tennessee,92.23669942,45,6964195
TETCB,TN,2019,2171765,Tennessee,92.23669942,45,6964195
WDEXB,TN,2019,1606,Tennessee,92.23669942,45,6964195
WDPRB,TN,2019,54487,Tennessee,92.23669942,45,6964195
WDTCB,TN,2019,52880,Tennessee,92.23669942,45,6964195
WSTCB,TN,2019,3625,Tennessee,92.23669942,45,6964195
WWPRB,TN,2019,58111,Tennessee,92.23669942,45,6964195
WYTCB,TN,2019,338,Tennessee,92.23669942,45,6964195
BDFDB,TX,2019,27689,Texas,683.2325698,122,9605822
BDPRP,TX,2019,5096,Texas,683.2325698,122,9605822
BFFDB,TX,2019,68502,Texas,683.2325698,122,9605822
BFPRP,TX,2019,12261,Texas,683.2325698,122,9605822
CLPRB,TX,2019,308449,Texas,683.2325698,122,9605822
CLPRK,TX,2019,13.234,Texas,683.2325698,122,9605822
CLPRP,TX,2019,23307,Texas,683.2325698,122,9605822
COPRK,TX,2019,5.698,Texas,683.2325698,122,9605822
EMFDB,TX,2019,40813,Texas,683.2325698,122,9605822
ENPRP,TX,2019,7165,Texas,683.2325698,122,9605822
GETCB,TX,2019,2478,Texas,683.2325698,122,9605822
HYTCB,TX,2019,13139,Texas,683.2325698,122,9605822
NCPRB,TX,2019,808642,Texas,683.2325698,122,9605822
NGMPB,TX,2019,11323138,Texas,683.2325698,122,9605822
NGMPK,TX,2019,1.207,Texas,683.2325698,122,9605822
NGMPP,TX,2019,9378489,Texas,683.2325698,122,9605822
NUETB,TX,2019,431234,Texas,683.2325698,122,9605822
PAPRB,TX,2019,10608326,Texas,683.2325698,122,9605822
PAPRP,TX,2019,1861763,Texas,683.2325698,122,9605822
REPRB,TX,2019,963581,Texas,683.2325698,122,9605822
SOTCB,TX,2019,48385,Texas,683.2325698,122,9605822
TEPRB,TX,2019,23634727,Texas,683.2325698,122,9605822
TETCB,TX,2019,14234096,Texas,683.2325698,122,9605822
WDEXB,TX,2019,5532,Texas,683.2325698,122,9605822
WDPRB,TX,2019,64868,Texas,683.2325698,122,9605822
WDTCB,TX,2019,59336,Texas,683.2325698,122,9605822
WSTCB,TX,2019,21569,Texas,683.2325698,122,9605822
WWPRB,TX,2019,86437,Texas,683.2325698,122,9605822
WYTCB,TX,2019,744639,Texas,683.2325698,122,9605822
BDFDB,US,2019,223077,United States,,,
BDPRP,US,2019,41060,United States,,,
BFFDB,US,2019,2362998,United States,,,
BFPRP,US,2019,416738,United States,,,
CLPRB,US,2019,14290746,United States,,,
CLPRK,US,2019,20.233,United States,,,
CLPRP,US,2019,706309,United States,,,
COPRK,US,2019,5.698,United States,,,
EMFDB,US,2019,2139920,United States,,,
ENPRP,US,2019,375678,United States,,,
GETCB,US,2019,201285,United States,,,
HYTCB,US,2019,2563516,United States,,,
NCPRB,US,2019,6416693,United States,,,
NGMPB,US,2019,41658796,United States,,,
NGMPK,US,2019,1.143,United States,,,
NGMPP,US,2019,36446916,United States,,,
NUETB,US,2019,8451852,United States,,,
PAPRB,US,2019,25559251,United States,,,
PAPRP,US,2019,4485653,United States,,,
REPRB,US,2019,11563117,United States,,,
SOTCB,US,2019,1017059,United States,,,
TEPRB,US,2019,101523760,United States,,,
TETCB,US,2019,100357531,United States,,,
WDEXB,US,2019,103644,United States,,,
WDPRB,US,2019,2340980,United States,,,
WDTCB,US,2019,2237336,United States,,,
WSTCB,US,2019,442447,United States,,,
WWPRB,US,2019,2783426,United States,,,
WYTCB,US,2019,2634834,United States,,,
BDFDB,UT,2019,0,Utah,61.50322731,71,448561
BDPRP,UT,2019,0,Utah,61.50322731,71,448561
BFFDB,UT,2019,0,Utah,61.50322731,71,448561
BFPRP,UT,2019,0,Utah,61.50322731,71,448561
CLPRB,UT,2019,326024,Utah,61.50322731,71,448561
CLPRK,UT,2019,22.632,Utah,61.50322731,71,448561
CLPRP,UT,2019,14405,Utah,61.50322731,71,448561
COPRK,UT,2019,5.698,Utah,61.50322731,71,448561
EMFDB,UT,2019,0,Utah,61.50322731,71,448561
ENPRP,UT,2019,0,Utah,61.50322731,71,448561
GETCB,UT,2019,3572,Utah,61.50322731,71,448561
HYTCB,UT,2019,7793,Utah,61.50322731,71,448561
NCPRB,UT,2019,42278,Utah,61.50322731,71,448561
NGMPB,UT,2019,299544,Utah,61.50322731,71,448561
NGMPK,UT,2019,1.102,Utah,61.50322731,71,448561
NGMPP,UT,2019,271808,Utah,61.50322731,71,448561
NUETB,UT,2019,0,Utah,61.50322731,71,448561
PAPRB,UT,2019,210450,Utah,61.50322731,71,448561
PAPRP,UT,2019,36934,Utah,61.50322731,71,448561
REPRB,UT,2019,48225,Utah,61.50322731,71,448561
SOTCB,UT,2019,23623,Utah,61.50322731,71,448561
TEPRB,UT,2019,884243,Utah,61.50322731,71,448561
TETCB,UT,2019,855124,Utah,61.50322731,71,448561
WDEXB,UT,2019,0,Utah,61.50322731,71,448561
WDPRB,UT,2019,5028,Utah,61.50322731,71,448561
WDTCB,UT,2019,5028,Utah,61.50322731,71,448561
WSTCB,UT,2019,919,Utah,61.50322731,71,448561
WWPRB,UT,2019,5947,Utah,61.50322731,71,448561
WYTCB,UT,2019,7290,Utah,61.50322731,71,448561
BDFDB,VA,2019,323,Virginia,106.76702,34,4195235
BDPRP,VA,2019,60,Virginia,106.76702,34,4195235
BFFDB,VA,2019,853,Virginia,106.76702,34,4195235
BFPRP,VA,2019,153,Virginia,106.76702,34,4195235
CLPRB,VA,2019,320290,Virginia,106.76702,34,4195235
CLPRK,VA,2019,25.687,Virginia,106.76702,34,4195235
CLPRP,VA,2019,12469,Virginia,106.76702,34,4195235
COPRK,VA,2019,5.698,Virginia,106.76702,34,4195235
EMFDB,VA,2019,530,Virginia,106.76702,34,4195235
ENPRP,VA,2019,93,Virginia,106.76702,34,4195235
GETCB,VA,2019,1701,Virginia,106.76702,34,4195235
HYTCB,VA,2019,13529,Virginia,106.76702,34,4195235
NCPRB,VA,2019,25398,Virginia,106.76702,34,4195235
NGMPB,VA,2019,111869,Virginia,106.76702,34,4195235
NGMPK,VA,2019,1.052,Virginia,106.76702,34,4195235
NGMPP,VA,2019,106366,Virginia,106.76702,34,4195235
NUETB,VA,2019,308013,Virginia,106.76702,34,4195235
PAPRB,VA,2019,34,Virginia,106.76702,34,4195235
PAPRP,VA,2019,6,Virginia,106.76702,34,4195235
REPRB,VA,2019,142651,Virginia,106.76702,34,4195235
SOTCB,VA,2019,10167,Virginia,106.76702,34,4195235
TEPRB,VA,2019,882858,Virginia,106.76702,34,4195235
TETCB,VA,2019,2460902,Virginia,106.76702,34,4195235
WDEXB,VA,2019,8715,Virginia,106.76702,34,4195235
WDPRB,VA,2019,97967,Virginia,106.76702,34,4195235
WDTCB,VA,2019,89252,Virginia,106.76702,34,4195235
WSTCB,VA,2019,18433,Virginia,106.76702,34,4195235
WWPRB,VA,2019,116400,Virginia,106.76702,34,4195235
WYTCB,VA,2019,0,Virginia,106.76702,34,4195235
BDFDB,VT,2019,0,Vermont,6.020390617,27,1121855
BDPRP,VT,2019,0,Vermont,6.020390617,27,1121855
BFFDB,VT,2019,0,Vermont,6.020390617,27,1121855
BFPRP,VT,2019,0,Vermont,6.020390617,27,1121855
CLPRB,VT,2019,0,Vermont,6.020390617,27,1121855
CLPRK,VT,2019,0,Vermont,6.020390617,27,1121855
CLPRP,VT,2019,0,Vermont,6.020390617,27,1121855
COPRK,VT,2019,0,Vermont,6.020390617,27,1121855
EMFDB,VT,2019,0,Vermont,6.020390617,27,1121855
ENPRP,VT,2019,0,Vermont,6.020390617,27,1121855
GETCB,VT,2019,29,Vermont,6.020390617,27,1121855
HYTCB,VT,2019,11906,Vermont,6.020390617,27,1121855
NCPRB,VT,2019,18063,Vermont,6.020390617,27,1121855
NGMPB,VT,2019,0,Vermont,6.020390617,27,1121855
NGMPK,VT,2019,0,Vermont,6.020390617,27,1121855
NGMPP,VT,2019,0,Vermont,6.020390617,27,1121855
NUETB,VT,2019,0,Vermont,6.020390617,27,1121855
PAPRB,VT,2019,0,Vermont,6.020390617,27,1121855
PAPRP,VT,2019,0,Vermont,6.020390617,27,1121855
REPRB,VT,2019,40997,Vermont,6.020390617,27,1121855
SOTCB,VT,2019,2767,Vermont,6.020390617,27,1121855
TEPRB,VT,2019,40997,Vermont,6.020390617,27,1121855
TETCB,VT,2019,136905,Vermont,6.020390617,27,1121855
WDEXB,VT,2019,0,Vermont,6.020390617,27,1121855
WDPRB,VT,2019,22287,Vermont,6.020390617,27,1121855
WDTCB,VT,2019,22287,Vermont,6.020390617,27,1121855
WSTCB,VT,2019,646,Vermont,6.020390617,27,1121855
WWPRB,VT,2019,22933,Vermont,6.020390617,27,1121855
WYTCB,VT,2019,3361,Vermont,6.020390617,27,1121855
BDFDB,WA,2019,9826,Washington,84.16948233,88,18389113
BDPRP,WA,2019,1808,Washington,84.16948233,88,18389113
BFFDB,WA,2019,9826,Washington,84.16948233,88,18389113
BFPRP,WA,2019,1808,Washington,84.16948233,88,18389113
CLPRB,WA,2019,0,Washington,84.16948233,88,18389113
CLPRK,WA,2019,0,Washington,84.16948233,88,18389113
CLPRP,WA,2019,0,Washington,84.16948233,88,18389113
COPRK,WA,2019,0,Washington,84.16948233,88,18389113
EMFDB,WA,2019,0,Washington,84.16948233,88,18389113
ENPRP,WA,2019,0,Washington,84.16948233,88,18389113
GETCB,WA,2019,1136,Washington,84.16948233,88,18389113
HYTCB,WA,2019,587893,Washington,84.16948233,88,18389113
NCPRB,WA,2019,650831,Washington,84.16948233,88,18389113
NGMPB,WA,2019,0,Washington,84.16948233,88,18389113
NGMPK,WA,2019,0,Washington,84.16948233,88,18389113
NGMPP,WA,2019,0,Washington,84.16948233,88,18389113
NUETB,WA,2019,92584,Washington,84.16948233,88,18389113
PAPRB,WA,2019,0,Washington,84.16948233,88,18389113
PAPRP,WA,2019,0,Washington,84.16948233,88,18389113
REPRB,WA,2019,779076,Washington,84.16948233,88,18389113
SOTCB,WA,2019,2341,Washington,84.16948233,88,18389113
TEPRB,WA,2019,871660,Washington,84.16948233,88,18389113
TETCB,WA,2019,2078663,Washington,84.16948233,88,18389113
WDEXB,WA,2019,0,Washington,84.16948233,88,18389113
WDPRB,WA,2019,110500,Washington,84.16948233,88,18389113
WDTCB,WA,2019,110500,Washington,84.16948233,88,18389113
WSTCB,WA,2019,7919,Washington,84.16948233,88,18389113
WWPRB,WA,2019,118419,Washington,84.16948233,88,18389113
WYTCB,WA,2019,59461,Washington,84.16948233,88,18389113
BDFDB,WI,2019,3491,Wisconsin,94.82242355,103,2915140
BDPRP,WI,2019,643,Wisconsin,94.82242355,103,2915140
BFFDB,WI,2019,88934,Wisconsin,94.82242355,103,2915140
BFPRP,WI,2019,15643,Wisconsin,94.82242355,103,2915140
CLPRB,WI,2019,0,Wisconsin,94.82242355,103,2915140
CLPRK,WI,2019,0,Wisconsin,94.82242355,103,2915140
CLPRP,WI,2019,0,Wisconsin,94.82242355,103,2915140
COPRK,WI,2019,0,Wisconsin,94.82242355,103,2915140
EMFDB,WI,2019,85442,Wisconsin,94.82242355,103,2915140
ENPRP,WI,2019,15000,Wisconsin,94.82242355,103,2915140
GETCB,WI,2019,615,Wisconsin,94.82242355,103,2915140
HYTCB,WI,2019,23518,Wisconsin,94.82242355,103,2915140
NCPRB,WI,2019,42338,Wisconsin,94.82242355,103,2915140
NGMPB,WI,2019,0,Wisconsin,94.82242355,103,2915140
NGMPK,WI,2019,0,Wisconsin,94.82242355,103,2915140
NGMPP,WI,2019,0,Wisconsin,94.82242355,103,2915140
NUETB,WI,2019,104736,Wisconsin,94.82242355,103,2915140
PAPRB,WI,2019,0,Wisconsin,94.82242355,103,2915140
PAPRP,WI,2019,0,Wisconsin,94.82242355,103,2915140
REPRB,WI,2019,232452,Wisconsin,94.82242355,103,2915140
SOTCB,WI,2019,1483,Wisconsin,94.82242355,103,2915140
TEPRB,WI,2019,337188,Wisconsin,94.82242355,103,2915140
TETCB,WI,2019,1847846,Wisconsin,94.82242355,103,2915140
WDEXB,WI,2019,0,Wisconsin,94.82242355,103,2915140
WDPRB,WI,2019,92350,Wisconsin,94.82242355,103,2915140
WDTCB,WI,2019,92350,Wisconsin,94.82242355,103,2915140
WSTCB,WI,2019,8831,Wisconsin,94.82242355,103,2915140
WWPRB,WI,2019,101181,Wisconsin,94.82242355,103,2915140
WYTCB,WI,2019,16722,Wisconsin,94.82242355,103,2915140
BDFDB,WV,2019,0,West Virginia,85.44599619,44,790383
BDPRP,WV,2019,0,West Virginia,85.44599619,44,790383
BFFDB,WV,2019,0,West Virginia,85.44599619,44,790383
BFPRP,WV,2019,0,West Virginia,85.44599619,44,790383
CLPRB,WV,2019,2422224,West Virginia,85.44599619,44,790383
CLPRK,WV,2019,25.927,West Virginia,85.44599619,44,790383
CLPRP,WV,2019,93425,West Virginia,85.44599619,44,790383
COPRK,WV,2019,5.698,West Virginia,85.44599619,44,790383
EMFDB,WV,2019,0,West Virginia,85.44599619,44,790383
ENPRP,WV,2019,0,West Virginia,85.44599619,44,790383
GETCB,WV,2019,32,West Virginia,85.44599619,44,790383
HYTCB,WV,2019,15192,West Virginia,85.44599619,44,790383
NCPRB,WV,2019,29912,West Virginia,85.44599619,44,790383
NGMPB,WV,2019,2598072,West Virginia,85.44599619,44,790383
NGMPK,WV,2019,1.205,West Virginia,85.44599619,44,790383
NGMPP,WV,2019,2155214,West Virginia,85.44599619,44,790383
NUETB,WV,2019,0,West Virginia,85.44599619,44,790383
PAPRB,WV,2019,98325,West Virginia,85.44599619,44,790383
PAPRP,WV,2019,17256,West Virginia,85.44599619,44,790383
REPRB,WV,2019,41973,West Virginia,85.44599619,44,790383
SOTCB,WV,2019,163,West Virginia,85.44599619,44,790383
TEPRB,WV,2019,5160593,West Virginia,85.44599619,44,790383
TETCB,WV,2019,829454,West Virginia,85.44599619,44,790383
WDEXB,WV,2019,0,West Virginia,85.44599619,44,790383
WDPRB,WV,2019,11833,West Virginia,85.44599619,44,790383
WDTCB,WV,2019,11833,West Virginia,85.44599619,44,790383
WSTCB,WV,2019,227,West Virginia,85.44599619,44,790383
WWPRB,WV,2019,12060,West Virginia,85.44599619,44,790383
WYTCB,WV,2019,14525,West Virginia,85.44599619,44,790383
BDFDB,WY,2019,0,Wyoming,59.09664881,32,570570
BDPRP,WY,2019,0,Wyoming,59.09664881,32,570570
BFFDB,WY,2019,0,Wyoming,59.09664881,32,570570
BFPRP,WY,2019,0,Wyoming,59.09664881,32,570570
CLPRB,WY,2019,4828513,Wyoming,59.09664881,32,570570
CLPRK,WY,2019,17.437,Wyoming,59.09664881,32,570570
CLPRP,WY,2019,276912,Wyoming,59.09664881,32,570570
COPRK,WY,2019,5.698,Wyoming,59.09664881,32,570570
EMFDB,WY,2019,0,Wyoming,59.09664881,32,570570
ENPRP,WY,2019,0,Wyoming,59.09664881,32,570570
GETCB,WY,2019,663,Wyoming,59.09664881,32,570570
HYTCB,WY,2019,8838,Wyoming,59.09664881,32,570570
NCPRB,WY,2019,48259,Wyoming,59.09664881,32,570570
NGMPB,WY,2019,1684374,Wyoming,59.09664881,32,570570
NGMPK,WY,2019,1.131,Wyoming,59.09664881,32,570570
NGMPP,WY,2019,1488854,Wyoming,59.09664881,32,570570
NUETB,WY,2019,0,Wyoming,59.09664881,32,570570
PAPRB,WY,2019,582170,Wyoming,59.09664881,32,570570
PAPRP,WY,2019,102171,Wyoming,59.09664881,32,570570
REPRB,WY,2019,53228,Wyoming,59.09664881,32,570570
SOTCB,WY,2019,1688,Wyoming,59.09664881,32,570570
TEPRB,WY,2019,7148285,Wyoming,59.09664881,32,570570
TETCB,WY,2019,546671,Wyoming,59.09664881,32,570570
WDEXB,WY,2019,0,Wyoming,59.09664881,32,570570
WDPRB,WY,2019,4969,Wyoming,59.09664881,32,570570
WDTCB,WY,2019,4969,Wyoming,59.09664881,32,570570
WSTCB,WY,2019,0,Wyoming,59.09664881,32,570570
WWPRB,WY,2019,4969,Wyoming,59.09664881,32,570570
WYTCB,WY,2019,37070,Wyoming,59.09664881,32,570570
COPRK,X3,2019,5.698,Federal Offshore - Gulf of Mexico,,,
NGMPB,X3,2019,1160288,Federal Offshore - Gulf of Mexico,,,
NGMPK,X3,2019,1.143,Federal Offshore - Gulf of Mexico,,,
NGMPP,X3,2019,1015343,Federal Offshore - Gulf of Mexico,,,
PAPRB,X3,2019,3946384,Federal Offshore - Gulf of Mexico,,,
PAPRP,X3,2019,692591,Federal Offshore - Gulf of Mexico,,,
TEPRB,X3,2019,5106671,Federal Offshore - Gulf of Mexico,,,
COPRK,X5,2019,5.698,Federal Offshore - Pacific,,,
PAPRB,X5,2019,25350,Federal Offshore - Pacific,,,
PAPRP,X5,2019,4449,Federal Offshore - Pacific,,,
TEPRB,X5,2019,25350,Federal Offshore - Pacific,,,
BDFDB,AK,2020,0,Alaska,35.96752671,37,9567164
BDPRP,AK,2020,0,Alaska,35.96752671,37,9567164
BFFDB,AK,2020,0,Alaska,35.96752671,37,9567164
BFPRP,AK,2020,0,Alaska,35.96752671,37,9567164
CLPRB,AK,2020,15523,Alaska,35.96752671,37,9567164
CLPRK,AK,2020,15.206,Alaska,35.96752671,37,9567164
CLPRP,AK,2020,1021,Alaska,35.96752671,37,9567164
COPRK,AK,2020,5.691,Alaska,35.96752671,37,9567164
EMFDB,AK,2020,0,Alaska,35.96752671,37,9567164
ENPRP,AK,2020,0,Alaska,35.96752671,37,9567164
GETCB,AK,2020,186,Alaska,35.96752671,37,9567164
HYTCB,AK,2020,15475,Alaska,35.96752671,37,9567164
NCPRB,AK,2020,16851,Alaska,35.96752671,37,9567164
NGMPB,AK,2020,376283,Alaska,35.96752671,37,9567164
NGMPK,AK,2020,1.112,Alaska,35.96752671,37,9567164
NGMPP,AK,2020,338329,Alaska,35.96752671,37,9567164
NUETB,AK,2020,0,Alaska,35.96752671,37,9567164
PAPRB,AK,2020,932482,Alaska,35.96752671,37,9567164
PAPRP,AK,2020,163852,Alaska,35.96752671,37,9567164
REPRB,AK,2020,24682,Alaska,35.96752671,37,9567164
SOTCB,AK,2020,62,Alaska,35.96752671,37,9567164
TEPRB,AK,2020,1348969,Alaska,35.96752671,37,9567164
TETCB,AK,2020,640132,Alaska,35.96752671,37,9567164
WDEXB,AK,2020,0,Alaska,35.96752671,37,9567164
WDPRB,AK,2020,7423,Alaska,35.96752671,37,9567164
WDTCB,AK,2020,7423,Alaska,35.96752671,37,9567164
WSTCB,AK,2020,407,Alaska,35.96752671,37,9567164
WWPRB,AK,2020,7831,Alaska,35.96752671,37,9567164
WYTCB,AK,2020,1128,Alaska,35.96752671,37,9567164
BDFDB,AL,2020,1558,Alabama,98.30858488,47,1174323
BDPRP,AL,2020,287,Alabama,98.30858488,47,1174323
BFFDB,AL,2020,1558,Alabama,98.30858488,47,1174323
BFPRP,AL,2020,287,Alabama,98.30858488,47,1174323
CLPRB,AL,2020,313282,Alabama,98.30858488,47,1174323
CLPRK,AL,2020,25.782,Alabama,98.30858488,47,1174323
CLPRP,AL,2020,12151,Alabama,98.30858488,47,1174323
COPRK,AL,2020,5.691,Alabama,98.30858488,47,1174323
EMFDB,AL,2020,0,Alabama,98.30858488,47,1174323
ENPRP,AL,2020,0,Alabama,98.30858488,47,1174323
GETCB,AL,2020,141,Alabama,98.30858488,47,1174323
HYTCB,AL,2020,117112,Alabama,98.30858488,47,1174323
